Unnamed: 0,ID,prompt,response,label
1725.0,611e119ecbd642351478930d,help people with mobility impairments navigate stairs.,Create elevators,0
3258.0,60f5bcf96cd0848f008e3902,improve the efficiency of public transportation systems.,use electrical trains for speed,0
4722.0,6495b415da4ccf346f69346e,increase the use of renewable energy sources.,"combine wind and solar, use solar panels tu funnel wind into turbines wind cools so",0
1276.0,612d375853b726493028c8bc,help people with hearing impairments participate in group conversations.,have adjustable hearing aids to sift through the noise,0
1318.0,615cb2ff7d521a9ffd4294a0,help people with hearing impairments participate in group conversations.,Design noise cancelling ear pieces with microphone receiver,0
1900.0,6346d9fda71cffd6c403c4a2,help people with mobility impairments navigate stairs.,Step Illumination,0
7185.0,60f804ea7aac710617ddba84,reduce the environmental impact of air travel.,design more fuel efficient aircrafts,0
6438.0,5f2efc0a6408cf2c568a6fa8,reduce the carbon footprint of office buildings.,Create a carpool system,0
2262.0,6110e27590848aeaee9fc49a,help people with speech impairments communicate effectively.,Devices to communicate with people (with pictures),0
5424.0,5ea9ac27abf6101099ff0360,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Making sure there is recycling bin in front of every convenience store,0
8206.0,60fd48bbbaaba05d014d390a,reduce traffic congestion in mega cities.,developing safe roads for bikes,0
1867.0,63278e400fc38dc093a85c38,help people with mobility impairments navigate stairs.,electronic stairs aid,0
3054.0,5f10dbe567c6dd412e0738cf,improve the efficiency of public transportation systems.,Add schedules so people know exactly when to,0
2371.0,643ab9200b81b8a5313adf17,help people with speech impairments communicate effectively.,"Mobile Applications: Design mobile apps specifically tailored for individuals with speech impairments, offering features like customizable phrase banks, voice synthesis, and intuitive interfaces to facilitate communication on-the-go.",0
405.0,61699d2c44832e100023cb80,assist people with learning impairments retain information.,spend a lot of time on a topic,0
425.0,61700d21c17be15e8cb21f44,assist people with learning impairments retain information.,link with textures,0
5030.0,60cfe495190da9fb2a1b9e52,reduce air pollution in cities.,Create filters that are placed around the city which take in air from the environment and purify the air.,0
1289.0,613a7eb0d13f4dee9108c3d5,help people with hearing impairments participate in group conversations.,"face the hearing-impaired person directly, on the same level an in good light whenever possible",0
8421.0,63cd7b78fff71624a85b294f,reduce traffic congestion in mega cities.,Bike and Pedestrian Infrastructure,0
364.0,614c80483d06dcf7ad552679,assist people with learning impairments retain information.,design interactive games and programs to teach key points of lessons,0
1135.0,5f96a59a6f07fc0104cc14c7,help people with hearing impairments participate in group conversations.,always ask them if they have any opinions after certain amount of time,0
5860.0,5d21f63e4c6155001b9199e1,reduce the amount of single-use plastic packaging used in retail products.,implement a refund for return packages like in the netherlands,0
6712.0,61700d21c17be15e8cb21f44,reduce the carbon footprint of office buildings.,sort the waste of the building,0
3442.0,63d1b0363f9bd5a6062dfb1c,improve the efficiency of public transportation systems.,Real-time information,0
5637.0,612523e227a1058e12fe7faa,reduce the amount of litter in public spaces and promote waste reduction and recycling.,police presence,0
4851.0,5ece224a617a9b1b932bd89b,reduce air pollution in cities.,penalise large contributors,0
3341.0,614b323022fcd8b7408005a6,improve the efficiency of public transportation systems.,ticket machine to travel  with time for travelling,0
4334.0,5f446455692cc67939191839,increase the use of renewable energy sources.,make the cost of non renewable energy more expensive,0
6777.0,63f030e4617ebd1995cef566,reduce the carbon footprint of office buildings.,Renewable energy integration: Install solar panels on the roof or facades of the building to generate clean electricity. Consider incorporating wind turbines or geothermal systems if feasible.,0
369.0,614e82d5717d691f24efffc0,assist people with learning impairments retain information.,Show chartoons or videos of the topics which they need to learn,0
3315.0,613a97be5f0bbb5760e71a2b,improve the efficiency of public transportation systems.,the stations need to be in specific areas,0
7750.0,61542ec84ead503ad7a94e3e,reduce the risk of accidents caused by distracted driving.,Introducing safety features that in cars so that they can have more sensors installed them to detect others cars and other obstructions that cause accidents.,0
5647.0,613a8378db0ae11b02001c49,reduce the amount of litter in public spaces and promote waste reduction and recycling.,tv programs to induce recycling,0
4264.0,5e765060efdcf71bffa5683f,increase the use of renewable energy sources.,Alcohol carburetor,0
5674.0,614e82d5717d691f24efffc0,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Provide Inceptive system for recycle items,0
1342.0,6285918873f1ff83c2bfa809,help people with hearing impairments participate in group conversations.,Audio amplifier directly correlated to the drums within the ear canal,0
1453.0,5d1aa9db716058001a060031,help people with mobility impairments navigate stairs.,escalator,0
7120.0,60656a924c99543d12555b86,reduce the environmental impact of air travel.,to reduce the amount of goods people can travel with,0
5353.0,5d2b53d61d48fb00153bf97b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,public availability/accessibility of waste bins,0
8386.0,62cd9b574168d35f624d1ed7,reduce traffic congestion in mega cities.,design a convertible machine that can fly,0
4946.0,5fb9441180c1d077c948a58b,reduce air pollution in cities.,new laws that protect pedestrians,0
3318.0,613a97be5f0bbb5760e71a2b,improve the efficiency of public transportation systems.,more metro lines,0
2052.0,5eaf3e142627076426921b1b,help people with speech impairments communicate effectively.,a type of device that works through a sequencor that synchronizes numbers with words,0
6668.0,613e72c5b4bc8e732cd83507,reduce the carbon footprint of office buildings.,common bicycle thar per mile generates rewar and the same time injects watts to,0
6455.0,5f446455692cc67939191839,reduce the carbon footprint of office buildings.,fine them if they go over a certain limit,0
1854.0,62e400d77ecf10ea52fbc1a9,help people with mobility impairments navigate stairs.,Bannisters,0
6871.0,5c8cbaaea0813d0016f700fd,reduce the environmental impact of air travel.,invest in research aiming for this topic,0
6670.0,6140e59fbc06c760876b91bf,reduce the carbon footprint of office buildings.,Give employees their own mug for example instead of always using new plastic cups everytime they drink water,0
2124.0,60042198baf15d197d02f946,help people with speech impairments communicate effectively.,establish a universal sign language,0
3386.0,616b44e7e3e9cd8e26040a3a,improve the efficiency of public transportation systems.,Multiple entranced for boarding and unboarding,0
6686.0,614bb4f23c6700d9c9675b7f,reduce the carbon footprint of office buildings.,Use solar panels,0
7903.0,5bab18f9c4d93b0001bed73a,reduce traffic congestion in mega cities.,make some roads change,0
5355.0,5d2b53d61d48fb00153bf97b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,organising competitions to promote the waste reduction,0
3165.0,601574b93eee9a631a2c0ef6,improve the efficiency of public transportation systems.,encourage young people to use transport through discounts,0
5191.0,6155402f3ce59cb498a773ae,reduce air pollution in cities.,Implementing more green roofs to limit the use of ac,0
1334.0,61700d21c17be15e8cb21f44,help people with hearing impairments participate in group conversations.,campaigns of awareness and inclusion of people with this disability,0
3369.0,615cb2ff7d521a9ffd4294a0,improve the efficiency of public transportation systems.,Develop an app to constantly monitor and track the nearest and accessible public means of transports available near by,0
2391.0,64ac5b7388a06e547b0112d9,help people with speech impairments communicate effectively.,applications that help w basic speech,0
7541.0,5fd8d828c853592bc565d160,reduce the risk of accidents caused by distracted driving.,not wearing earphones,0
6032.0,606a2bc0f984e976d7bf083f,reduce the amount of single-use plastic packaging used in retail products.,awareness campaigns,0
6169.0,613a4aa878b4b229f2f437a9,reduce the amount of single-use plastic packaging used in retail products.,Create a law that forces all companies to change/develop a new polymer that fully degrades for packaging,0
7059.0,5fe223488fd71dd5e57e4c2e,reduce the environmental impact of air travel.,"Invest more on public infrastructure, like trains and bus",0
6763.0,63d3f9320ebe4d999df00267,reduce the carbon footprint of office buildings.,solar panels to reduce coal power,0
1065.0,5e460227ac32e30e541f9789,help people with hearing impairments participate in group conversations.,"include a live-feed transcription of the group meeting, possibly using AI so the person can understand what is being said",0
4835.0,5eb5ce6748ae444bba8cd0cf,reduce air pollution in cities.,Build a better/more public transportation infrastructure,0
468.0,63d07155a81baf5108925992,assist people with learning impairments retain information.,mnemonic techniques like acronyms and rhymes to assist,0
3256.0,60f5bcf96cd0848f008e3902,improve the efficiency of public transportation systems.,create designated routes for busses,0
278.0,60da7907f703c1b473bdc28f,assist people with learning impairments retain information.,chunking information using simple language and breaking complex information into smaller chunks so that its easier to learn,0
272.0,60d64ec5cf4d757686ac4f14,assist people with learning impairments retain information.,Students can have the opportunity to go to a school that devotes one month to one topic only.,0
4424.0,609149626cec7ae4d533b9b0,increase the use of renewable energy sources.,water wheels,0
5261.0,6400c176195e0363ae8f6e1f,reduce air pollution in cities.,Waste Management,0
4824.0,5e792d23c826500d4c0ccec0,reduce air pollution in cities.,Decrease use of cars,0
1228.0,60d2ec71a84f9319ab47d545,help people with hearing impairments participate in group conversations.,using hearing aid,0
6366.0,5e2d7770d70e4e367b8a6498,reduce the carbon footprint of office buildings.,Reusable plastic water cups,0
2188.0,60ce3389908400b910995bd1,help people with speech impairments communicate effectively.,use sign language,0
7483.0,5f12dd1107127610afbc9288,reduce the risk of accidents caused by distracted driving.,ability to shut out noise from,0
7494.0,5f417faa35eb0a31e9dad9da,reduce the risk of accidents caused by distracted driving.,Allowing all “radio” or other controls to be voice-controlled as well as physical buttons but no touch screens,0
1593.0,5fc44d83862e3e79b02e0438,help people with mobility impairments navigate stairs.,jetpacks,0
6960.0,5ec0ba5fe70ab737cc37559c,reduce the environmental impact of air travel.,System of environmental development in virtue of mile flights,0
6213.0,615e3dff4cd52a82df742634,reduce the amount of single-use plastic packaging used in retail products.,"Opt for minimalist packaging designs that use less material while still effectively protecting the product, avoiding unnecessary layers or excessive wrapping.",0
4675.0,63dd8ceae6b44075c23abbc9,increase the use of renewable energy sources.,raise public awareness about climate change,0
2991.0,5ddc44c3cf08aaba9231385d,improve the efficiency of public transportation systems.,Smart bus stops with digital displays,0
5167.0,61356377bda43b654ccd65ca,reduce air pollution in cities.,reduce waste burning,0
5403.0,5e8d0662babca60cd2457e75,reduce the amount of litter in public spaces and promote waste reduction and recycling.,actually use the waste for something useful and let the citizens see,0
4885.0,5f25c13cc7c8ea1ac7a0f863,reduce air pollution in cities.,avoid the old vehicle,0
5462.0,5f563d4bc1684c0241b17264,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Create a social media campaign to raise awareness,0
4656.0,63b7566ea98814782bc51d9b,increase the use of renewable energy sources.,"Install solar-powered charging stations for electric vehicles (EVs) in public areas, encouraging the adoption of clean transportation and reducing reliance on fossil fuels.",0
7944.0,5e8d0662babca60cd2457e75,reduce traffic congestion in mega cities.,walkable cities,0
7577.0,60149ad4dc001b4d6d233fbc,reduce the risk of accidents caused by distracted driving.,You have cars,0
5336.0,5c7ceb3a419b560001020f61,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Increase the amount of times the public bins are emptied,0
2076.0,5f0f433757b4760d3f185e97,help people with speech impairments communicate effectively.,Paper and pencil,0
7262.0,613befc9cd4cf2abfaa8a42e,reduce the environmental impact of air travel.,incentivizing travel on train and bus inside the same country or even other countries that are near. Making it more accessible by land than by air,0
5365.0,5db050bee16e28001752bc92,reduce the amount of litter in public spaces and promote waste reduction and recycling.,subsidies on garbage cost for those segregating the waste properly and incentives for the plastics returned,0
5938.0,5f12dd1107127610afbc9288,reduce the amount of single-use plastic packaging used in retail products.,"the use of recyclable materials instead, e.g. cardboard",0
8262.0,6139e132a5a68081cf1a1314,reduce traffic congestion in mega cities.,dedicated bus lanes,0
5623.0,611fb2faf7bb7980ba35606b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Have waste bins in reasonable distances from each other all over town.,0
5197.0,615749fdd6986ebfdcdc1d65,reduce air pollution in cities.,MAKE SURE FACTORIES REDUCE THE AMOUNT OF POLLUTION THEY PRODUCE,0
5395.0,5e83a45efb06b00e7bacdcd4,reduce the amount of litter in public spaces and promote waste reduction and recycling.,proper implementation of fines and proper monitoring,0
2193.0,60d1b1e976a73fee93ac0e57,help people with speech impairments communicate effectively.,Use of write to speech software in cellphones and smartwatches.,0
7493.0,5f417faa35eb0a31e9dad9da,reduce the risk of accidents caused by distracted driving.,Cameras on highways that use AI to detect people on their phones,0
5677.0,614e82d5717d691f24efffc0,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Provide more dustbin,0
4456.0,60da7907f703c1b473bdc28f,increase the use of renewable energy sources.,geothermal heating/cooling,0
5100.0,60fd48bbbaaba05d014d390a,reduce air pollution in cities.,changing the heating system,0
2290.0,6140e59fbc06c760876b91bf,help people with speech impairments communicate effectively.,Artificial Intelligence,0
3517.0,648f01c58064d7ef52b6922a,improve the efficiency of public transportation systems.,Develop maintenance schedules at times where passengers will not be in high demand to make sure vehicles are in good shape,0
4337.0,5f503987fc18901a2c94c407,increase the use of renewable energy sources.,solar panels in every roof,0
6592.0,60fff1bb5655b461b15f8a8c,reduce the carbon footprint of office buildings.,green appliances,0
6530.0,6022b7a6e8183d04bb67b6e6,reduce the carbon footprint of office buildings.,turn off any lights in unused space,0
280.0,60da7907f703c1b473bdc28f,assist people with learning impairments retain information.,visual prompts,0
1354.0,62cd9b574168d35f624d1ed7,help people with hearing impairments participate in group conversations.,a cloth that can translate the sound vibration to texts,0
5848.0,5cf83d28310c7a0001a9cf2e,reduce the amount of single-use plastic packaging used in retail products.,swap material,0
190.0,6112d30b902220774d3fbd01,reduce air pollution in cities.,sewer to be ou,1
7523.0,5fa9442d6506e906da475176,reduce the risk of accidents caused by distracted driving.,Move controls for radio and ventilation higher up the dash to prevent looking down as much,0
3488.0,645399862870885f462d4aff,improve the efficiency of public transportation systems.,Clean public transportation vehicles,0
3064.0,5f61bbe3c18cc915aac68b32,improve the efficiency of public transportation systems.,"Common app payment system that allows you to travel by bus, taxi, train all in one",0
5022.0,60b7c3bab328197279818db0,reduce air pollution in cities.,Use of public transport,0
6396.0,5ec5a55832a7515e8324a8a8,reduce the carbon footprint of office buildings.,Dedicate individual spaces to greeney and plants,0
4666.0,63d445f526ffaf8ec7fdf0ba,increase the use of renewable energy sources.,sports,0
7488.0,5f2ed914a87abd287ed66ddf,reduce the risk of accidents caused by distracted driving.,educate people to drive safely and not pay attention to adds while driving,0
218.0,61179892ed24c4754521c75a,reduce the amount of single-use plastic packaging used in retail products.,grouped products,1
6375.0,5e8b2f6aecf1c07e41c551be,reduce the carbon footprint of office buildings.,green roofs,0
6197.0,614f43a6c90a283cc07af4a2,reduce the amount of single-use plastic packaging used in retail products.,plastic decomposition with catalyst,0
4465.0,60e81f55f82821a07f11d29f,increase the use of renewable energy sources.,more readily available for corporate and public,0
163.0,613a8378db0ae11b02001c49,increase the use of renewable energy sources.,sun,1
7149.0,60baef9aa0cb140b69d72f5a,reduce the environmental impact of air travel.,reduce the amount of available routes. Having a flight to everywhere at all times is not environmentally friendly.,0
1538.0,5edf844ec97eaa241a0b287a,help people with mobility impairments navigate stairs.,Make a board that moves wheelchair things,0
6956.0,5ec0ba5fe70ab737cc37559c,reduce the environmental impact of air travel.,Reduction and prohibition of private flights,0
5534.0,60b6a69a471d19c2c080aff8,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Have a machine where you put the trash and it redirects to the proper bin automatically,0
2196.0,60d8165bb57cc436cf393815,help people with speech impairments communicate effectively.,MORE SOLIDARITY FROM EVERYONE WHO IS NOT WITH THAT PROBLEM,0
6223.0,6166c19fb69f46ba9749489b,reduce the amount of single-use plastic packaging used in retail products.,"develop other packages that are more interesting and might make people curious to buy them, like fabric packaging for example",0
5005.0,6081276cab2c41e58d3635f1,reduce air pollution in cities.,stop using cars,0
3282.0,611cf5cf2b380549e35ddc08,improve the efficiency of public transportation systems.,Also more frequency and better times,0
7845.0,6441c22dfc799faa0cef316e,reduce the risk of accidents caused by distracted driving.,Detect attention through wristband or brain wave and remind with weak current,0
7110.0,6046ac1161b60d0fc94b0000,reduce the environmental impact of air travel.,Decrease train ticket prices,0
4183.0,566bdeb3beaf21001240085a,increase the use of renewable energy sources.,"Penalize (tax?) the use of non-renewables, especially for companies/factories.",0
8242.0,61237de7e13c00964a42c06c,reduce traffic congestion in mega cities.,synchronization of traffic lights,0
4726.0,58d3bc1642648b0001f21ca4,reduce air pollution in cities.,encouraging using bicycles,0
8074.0,602bef6c90ccb240d325457d,reduce traffic congestion in mega cities.,have a more responsive traffic lights system that is aware of when an area is empty or full,0
6515.0,60143223fd24823c7837f224,reduce the carbon footprint of office buildings.,hire an environmental engineer,0
6508.0,60143223fd24823c7837f224,reduce the carbon footprint of office buildings.,alternative heat sources,0
6503.0,60042198baf15d197d02f946,reduce the carbon footprint of office buildings.,led lights that have sensors in them to turn off when no one is in the room,0
1436.0,5cc555d346fb4500171c0a9e,help people with mobility impairments navigate stairs.,Stair climbers,0
8062.0,601bbb6343f342598bbb38ea,reduce traffic congestion in mega cities.,smart motorways,0
5836.0,5caba18e15f4cb0001e624ae,reduce the amount of single-use plastic packaging used in retail products.,"Remove all plastic in the shop when unpacking stock, then reuse that plastic for storing",0
7116.0,60521f697373710c25a18121,reduce the environmental impact of air travel.,Invention of alternative energy sources,0
1377.0,63bb51fc88e4ccb9c2d4f4d5,help people with hearing impairments participate in group conversations.,Gesture Recognition Technology,0
7170.0,60de3d32aeb7f2a8b4bba07d,reduce the environmental impact of air travel.,cleaning exhaust,0
7278.0,614bb4f23c6700d9c9675b7f,reduce the environmental impact of air travel.,Travel with less baggage,0
1712.0,60f6da6909e5649743053065,help people with mobility impairments navigate stairs.,robotics cruches,0
5456.0,5f446455692cc67939191839,reduce the amount of litter in public spaces and promote waste reduction and recycling.,have more places that give you money for each recyclable item you put in them,0
8175.0,60f1bbd624d5451a443130da,reduce traffic congestion in mega cities.,Try and build and invest in a light rail network system,0
8469.0,648f01c58064d7ef52b6922a,reduce traffic congestion in mega cities.,Give grants to buy bicycles,0
6056.0,60b7c3bab328197279818db0,reduce the amount of single-use plastic packaging used in retail products.,Big plastic packaging that contains a lots of products,0
8045.0,5ffcc820426b8c19e80f397a,reduce traffic congestion in mega cities.,traffic lights,0
2155.0,6078c09f59a6578a3940abc1,help people with speech impairments communicate effectively.,phone app to perform speech therapy,0
4949.0,5fb9441180c1d077c948a58b,reduce air pollution in cities.,require at least 1 tree per house,0
3483.0,645399862870885f462d4aff,improve the efficiency of public transportation systems.,Add more schedule in routes where there are more passengers,0
7024.0,5f6774e25794e635f7e836ae,reduce the environmental impact of air travel.,Develop more environment friendly engines and petrol,0
6639.0,613120bf8777649518e5e82b,reduce the carbon footprint of office buildings.,have people mandatorily go through and delete emails often,0
6934.0,5e8a69c836bc63718a82cb90,reduce the environmental impact of air travel.,Lightweight materials,0
6688.0,614bb4f23c6700d9c9675b7f,reduce the carbon footprint of office buildings.,Unplug things that are not used,0
1512.0,5ea487ce2179512ba1456477,help people with mobility impairments navigate stairs.,Replacing all the stairs in the building with ramps,0
3191.0,603e69b6e4010612bf0bc7a3,improve the efficiency of public transportation systems.,having the same payment method and/or type of ticket in different types of transportation,0
1935.0,63e60f40643623a5029f1e2b,help people with mobility impairments navigate stairs.,stairs designed with escalators specially for the impaired,0
1568.0,5f4405040e78906e8dcf7b47,help people with mobility impairments navigate stairs.,replace stairs with a incline ramp to make going up and down more accessible,0
7885.0,64ac5b7388a06e547b0112d9,reduce the risk of accidents caused by distracted driving.,automatic sound sensor,0
6147.0,61237de7e13c00964a42c06c,reduce the amount of single-use plastic packaging used in retail products.,paper inside shoe boxes or new shirts can be totally removed.,0
5489.0,601bbb6343f342598bbb38ea,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Fine for littering,0
1777.0,6140f49855d0bb381d41eddf,help people with mobility impairments navigate stairs.,Electric Banndas,0
1369.0,634fde191ed73d0409412077,help people with hearing impairments participate in group conversations.,person earbuds to boost hearing,0
399.0,61636a4bf1a773cc305502e7,assist people with learning impairments retain information.,therapy focusing on linking learning with music so that whenever listening to certain music the user remembers recent learning sessions over and over again so that it sticks,0
3144.0,60042198baf15d197d02f946,improve the efficiency of public transportation systems.,more busses heading into the city centre,0
6569.0,60baef9aa0cb140b69d72f5a,reduce the carbon footprint of office buildings.,extensively use LED lights,0
7830.0,63d53c6bc368b9fa8d33f4cf,reduce the risk of accidents caused by distracted driving.,alert system for when cars are moving in a stop light,0
3418.0,63bb51fc88e4ccb9c2d4f4d5,improve the efficiency of public transportation systems.,Multimodal Integration,0
5565.0,60d2ec71a84f9319ab47d545,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Provide many trashes bins,0
328.0,611fb2faf7bb7980ba35606b,assist people with learning impairments retain information.,A portable device that can recite record important phrases with some extra information.,0
2101.0,5fb93955fec8e17451e22dce,help people with speech impairments communicate effectively.,apparel for i.d.ing people,0
1789.0,614c80483d06dcf7ad552679,help people with mobility impairments navigate stairs.,stairs that automatically adjust to a gentler gradient for disabled people,0
362.0,614c80483d06dcf7ad552679,assist people with learning impairments retain information.,design interactive learning board to allow for learning that involves more senses,0
7049.0,5fd4c59b725c112620651fd3,reduce the environmental impact of air travel.,travelling by sea,0
6184.0,614368f935e65dafb1dbd6c1,reduce the amount of single-use plastic packaging used in retail products.,Paper packaging,0
1415.0,647e5108e966c7cb5ec837cc,help people with hearing impairments participate in group conversations.,cue cards,0
6179.0,614368f935e65dafb1dbd6c1,reduce the amount of single-use plastic packaging used in retail products.,Wood packaging,0
7098.0,6033d713338d850cd675d073,reduce the environmental impact of air travel.,a system on the airplanes that clean the air before exit,0
1989.0,5c416b55bc9c0c00014ed96e,help people with speech impairments communicate effectively.,customizable text to speech machines to avoid silences,0
7088.0,600c3f7abeaa410d36681bb6,reduce the environmental impact of air travel.,reduced weight,0
5440.0,5f12dd1107127610afbc9288,reduce the amount of litter in public spaces and promote waste reduction and recycling.,sensors built into the product which signals the nearest recycling point,0
2354.0,632a385defc440ca225a32b4,help people with speech impairments communicate effectively.,"Develop devices that can interpret and translate hand and body gestures into spoken or written language, enabling individuals with speech impairments to communicate effectively through their movements.",0
1359.0,6318b92c7b39fed36c4514a8,help people with hearing impairments participate in group conversations.,create software with cameras which can read the persons mouth and write it on the screen of a phone or tablet,0
1957.0,6479c3d45910626ab04e7dae,help people with mobility impairments navigate stairs.,make sure every palace has a functionable lifter,0
5339.0,5c7ceb3a419b560001020f61,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Eliminate the need for packaging,0
3497.0,6478bc3b38c55f11fcabb089,improve the efficiency of public transportation systems.,Incorporate parking areas at the outer terminals of public transportation systems,0
4407.0,603fb04d42dd7c0a9398a42f,increase the use of renewable energy sources.,benefits for the population that opts for renewable energies,0
6271.0,643ab8fb9a0a6c33ca173742,reduce the amount of single-use plastic packaging used in retail products.,carry a reusable bags,0
3092.0,5fa9442d6506e906da475176,improve the efficiency of public transportation systems.,Hybrid power systems,0
4757.0,5c12f56a11fe9a00013d5854,reduce air pollution in cities.,turn off your engine,0
7092.0,601c73af332e2d7ce9b9fe77,reduce the environmental impact of air travel.,lightweight materials,0
6685.0,614bb4f23c6700d9c9675b7f,reduce the carbon footprint of office buildings.,Use more electrical power and create activities that create electrical power,0
7171.0,60de3d32aeb7f2a8b4bba07d,reduce the environmental impact of air travel.,use new models,0
6908.0,5e4adb14496ba70319c891a3,reduce the environmental impact of air travel.,"Optimize airplane routes in real time vs wind, etc",0
1838.0,62abb1afcd1bb1a819c90a0c,help people with mobility impairments navigate stairs.,Producing technologies that aid and support each type and degree of impairment,0
1097.0,5ec5a55832a7515e8324a8a8,help people with hearing impairments participate in group conversations.,Use technology to translate into text spoken words,0
5400.0,5e8d0662babca60cd2457e75,reduce the amount of litter in public spaces and promote waste reduction and recycling.,showing how we can take advantage on waste,0
7930.0,5d77bc0a4503c30001c724b8,reduce traffic congestion in mega cities.,Lower cost of public transportation and tax cars and fuel.,0
7353.0,63d79d1439acc0e32fc62beb,reduce the environmental impact of air travel.,shorter journeys,0
2342.0,62c50bf9b7587ff5073cd7fb,help people with speech impairments communicate effectively.,Auto correct,0
8432.0,63d13f20cabfb7e37c130047,reduce traffic congestion in mega cities.,Smart infrastructure to warn drivers of incoming traffic congestion,0
3208.0,6081276cab2c41e58d3635f1,improve the efficiency of public transportation systems.,electric trains and buses,0
5613.0,6111a2a32d34bd7e6d1dd46e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,price giving for recycling,0
7887.0,64ac5b7388a06e547b0112d9,reduce the risk of accidents caused by distracted driving.,simplified design,0
6953.0,5ec077250df0b20e3192fcad,reduce the environmental impact of air travel.,use of electric jets,0
7451.0,5ea487ce2179512ba1456477,reduce the risk of accidents caused by distracted driving.,Sensor based system that will detect difference in driver behavior and warn him using sound alerts,0
3203.0,60714f2303840056e3d49da2,improve the efficiency of public transportation systems.,people get discounts for certain times,0
1500.0,5e8f9afd4885632a140ed4e5,help people with mobility impairments navigate stairs.,put automatic stairs,0
3025.0,5ec5a55832a7515e8324a8a8,improve the efficiency of public transportation systems.,Unify the payment system,0
1428.0,5c8cbaaea0813d0016f700fd,help people with mobility impairments navigate stairs.,new type of ramps,0
1307.0,614f43a6c90a283cc07af4a2,help people with hearing impairments participate in group conversations.,translate speech into writing,0
6219.0,61648e4f0d2212047ab36b27,reduce the amount of single-use plastic packaging used in retail products.,Use more reusable packaging,0
4924.0,5f96a59a6f07fc0104cc14c7,reduce air pollution in cities.,ban cars in the inner city,0
3354.0,6151ce5b51a0212e30802746,improve the efficiency of public transportation systems.,Trains that use less electricity,0
7729.0,6140e59fbc06c760876b91bf,reduce the risk of accidents caused by distracted driving.,Increase of visual light signs on highways,0
1051.0,5d6258628ed74600150e802c,help people with hearing impairments participate in group conversations.,translating sign language to speech,0
5747.0,63e60f40643623a5029f1e2b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,tipping people for using the wastebin,0
6830.0,646b17977926c1e1303ff0cf,reduce the carbon footprint of office buildings.,energy-efficient windows/ventilation system,0
357.0,614524d773b290ab9eccd15a,assist people with learning impairments retain information.,"Dynamic learning tools, not just reading or writing",0
1193.0,603d4dbda4df1dbbe8cc13ee,help people with hearing impairments participate in group conversations.,A device to translate from eating too gestural movements with a monitor,0
2010.0,5caba18e15f4cb0001e624ae,help people with speech impairments communicate effectively.,be patient and allow them time to speak,0
5815.0,58d3bc1642648b0001f21ca4,reduce the amount of single-use plastic packaging used in retail products.,using digital items instead of plastic when possible,0
1707.0,60d77edd5ede206b58b8b9c8,help people with mobility impairments navigate stairs.,additional smaller steps on on,0
286.0,60e5e98326d94f93738053c5,assist people with learning impairments retain information.,Try to explain multiple times with different words,0
6019.0,606241e3171463f6c3440f9e,reduce the amount of single-use plastic packaging used in retail products.,Change to paper based packaging,0
5789.0,648c815013ff60a0d783f986,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Instal recycling bins in public places,0
1758.0,613a9da3c77e45388ba8a4c6,help people with mobility impairments navigate stairs.,bullet train magnet system,0
4404.0,6036b55a1bb857e12fb70219,increase the use of renewable energy sources.,Development of new renewable energy sources that are easier to use.,0
3020.0,5ec0ba5fe70ab737cc37559c,improve the efficiency of public transportation systems.,Construction of bike lines,0
7809.0,63cdf894c118ad4f84489c1a,reduce the risk of accidents caused by distracted driving.,distraction free campaign,0
67.0,6140f49855d0bb381d41eddf,help people with mobility impairments navigate stairs.,Pedestrian ramps,1
7282.0,6152d419629f8da49913f106,reduce the environmental impact of air travel.,Reduce the amount of air travel and have more boat,0
6166.0,613a4aa878b4b229f2f437a9,reduce the amount of single-use plastic packaging used in retail products.,Fine companies that still use single-use plastic for packaging,0
6027.0,60656a924c99543d12555b86,reduce the amount of single-use plastic packaging used in retail products.,rewarding people who recycle as encouragement,0
4367.0,5fb93955fec8e17451e22dce,increase the use of renewable energy sources.,biofuels,0
428.0,62abb1afcd1bb1a819c90a0c,assist people with learning impairments retain information.,using simple but long lasting impression ideas to teach and communicate,0
4747.0,5adf7fbc09eae200011305a5,reduce air pollution in cities.,use car only 3 day for week,0
4759.0,5c486e4bacdc40000151ba1f,reduce air pollution in cities.,encourage bikes for people,0
8373.0,61648e4f0d2212047ab36b27,reduce traffic congestion in mega cities.,make public transport cheap,0
2189.0,60cef9c83282a01ae76ff4c2,help people with speech impairments communicate effectively.,text to speech devices catering several degrees of disability,0
