Resp_ID,ID,Prompt,Response,na_count,facsco_grm,facsco_gpcm,Discrimination.x,rater1,rater2,rater3,rater4,rater5,rater6,rater7,rater8,rater9,rater10,rater11,rater12,rater13,rater14,rater15,rater16,rater17,rater18,rater19,rater20,rater21,rater22,rater23,rater24,rater25,rater26,rater27,rater28,rater29,rater30,rater31,rater32,rater33,rater34,rater35,rater36,rater37,rater38,rater39,rater40,rater41,rater42,rater43,rater44,rater45,rater46,rater47,rater48,rater49,rater50,rater51,rater52,rater53,rater54,rater55,rater56,rater57,rater58,rater59,rater60,rater61,rater62,rater63,rater64,rater65,rater66,rater67,rater68,rater69,rater70,rater71,rater72,rater73,rater74,rater75,rater76,rater77,rater78,rater79,rater80,rater81,rater82,rater83,rater84,rater85,rater86,rater87,rater88,rater89,rater90,rater91,rater92,rater93,rater94,rater95,rater96,rater97,rater98,rater99,rater100,Discrimination.y
5aeb063b2f05b500013028a0_382,5aeb063b2f05b500013028a0,The strong wind is...,a shove,3,-0.381209350117878,-0.37937532014715,1.56891446120489,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
5bd09264c39f0600019d798c_384,5bd09264c39f0600019d798c,The strong wind is...,pushing ,1,-1.14389047387675,-1.12650114299498,0.231003259733673,,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
5cbcc928ec9b730018bad2a9_387,5cbcc928ec9b730018bad2a9,The strong wind is...,the strong wind is fierce,3,0.340842031673435,0.279376940810363,0.709914847066948,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
5d1ba5653788ac0019ced548_388,5d1ba5653788ac0019ced548,The strong wind is...,powerful ,1,-1.09910265447061,-1.14845457658006,12.0481810161857,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
5d30790f326b0f0017a2a828_389,5d30790f326b0f0017a2a828,The strong wind is...,unbearable,1,-1.21674827967002,-1.23135765628032,0.916956466336142,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
5d3129fc1802ea00160c0e43_390,5d3129fc1802ea00160c0e43,The strong wind is...,a nightmare,2,0.341821566586571,0.348887352952216,1.56891446120489,,,,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
5e1508eb18e869b078576e94_393,5e1508eb18e869b078576e94,The strong wind is...,is like a winter day,2,-0.175384909184755,-0.286326013539765,0.231003259733673,,,,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
5e682f7b30914f0ed798df97_394,5e682f7b30914f0ed798df97,The strong wind is...,he blew the candles out like a hurricane,3,0.365632893481372,0.370747829002249,0.709914847066948,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
5e76d33b72b482247aadc779_395,5e76d33b72b482247aadc779,The strong wind is...,a howling wolf,2,1.15356275463294,1.16545547818314,12.0481810161857,,,,,,2.0,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
5e77fed6af3f66374a042984_396,5e77fed6af3f66374a042984,The strong wind is...,a push,2,-1.12442099644956,-1.17323721519305,0.916956466336142,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
5e81aba4b01c3588ef5e5530_397,5e81aba4b01c3588ef5e5530,The strong wind is...,force,1,-1.0057131681551,-1.0270345414512,1.56891446120489,,,,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
5ed07b035d44fa1539f0c3e4_398,5ed07b035d44fa1539f0c3e4,The strong wind is...,like a giant,1,0.305223639172149,0.316117394462137,0.231003259733673,,,,,,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
5f64bdfa92434501c26dfca5_399,5f64bdfa92434501c26dfca5,The strong wind is...,wonderful,2,-1.08407338446234,-1.10679364888128,0.709914847066948,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
600c8adde1c58c000ba6eebb_401,600c8adde1c58c000ba6eebb,The strong wind is...,berg ,3,-0.548410344481186,-0.499599580676904,12.0481810161857,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
6011c91e496f2f16d61402e7_402,6011c91e496f2f16d61402e7,The strong wind is...,a mighty force,2,0.285638000331345,0.297991151713785,0.916956466336142,,,,,,1.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
60365639219b964d424581d6_403,60365639219b964d424581d6,The strong wind is...,like a bodybuilder,2,0.094384033515511,0.208189346667431,1.56891446120489,,,,,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
608981c1be83df6a5452398e_404,608981c1be83df6a5452398e,The strong wind is...,like a tornado,2,-0.19942880827579,-0.202903848154333,0.231003259733673,,,,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
60940e7600124bd7a1cb35f8_405,60940e7600124bd7a1cb35f8,The strong wind is...,a tsunami,2,-0.0495801385770941,-0.0380296407144377,0.709914847066948,,,,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
60ac38ab2405314d4be6d529_406,60ac38ab2405314d4be6d529,The strong wind is...,a strong as the wind,3,-1.033302902942,-0.96551397944715,12.0481810161857,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
60d8f1c24c86aa4d0b23bf4e_407,60d8f1c24c86aa4d0b23bf4e,The strong wind is...,"the strong wind is a wild beast, howling and thrashing everything in its path",2,0.852187034503194,0.799709162960836,0.916956466336142,,,,,,1.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
60ef047e8969715a3db7181a_408,60ef047e8969715a3db7181a,The strong wind is...,heavy,2,-1.4764668254183,-1.42416384841243,1.56891446120489,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
60f84b82661faf6c4a0c56a5_409,60f84b82661faf6c4a0c56a5,The strong wind is...,gusty,2,-0.774230238666328,-0.814305837138018,0.231003259733673,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
60fcd6726ca7ec36ec497d21_410,60fcd6726ca7ec36ec497d21,The strong wind is...,a strong breath of air,2,-0.448276317610849,-0.449769166393186,0.709914847066948,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
60fdaef9697a239debe0fdc7_411,60fdaef9697a239debe0fdc7,The strong wind is...,tornado,1,-1.00211589647703,-1.05778046225612,12.0481810161857,,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
60ffae39406f5e4035c8dea0_412,60ffae39406f5e4035c8dea0,The strong wind is...,heavy,2,-1.22950948450807,-1.2201802456379,0.916956466336142,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
6100fd9153a73727cf2edda8_413,6100fd9153a73727cf2edda8,The strong wind is...,heafty,2,-0.293773816102388,-0.33416579720164,1.56891446120489,,,,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
61036dcaa3908e3f4b868fb3_414,61036dcaa3908e3f4b868fb3,The strong wind is...,like a slap in the face,2,0.444768122203086,0.468000172200143,0.231003259733673,,,,,,4.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
61086006e86b66e7a6ecfa7e_415,61086006e86b66e7a6ecfa7e,The strong wind is...,lifting things up and putting them down,1,-1.09910265447061,-1.14845457658006,0.709914847066948,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
610d1cf3c7b4411f1643e501_416,610d1cf3c7b4411f1643e501,The strong wind is...,Overpowering,1,-0.389482784513665,-0.388283486346069,12.0481810161857,,,,,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
6114681d3dcdb4a295eec181_417,6114681d3dcdb4a295eec181,The strong wind is...,a warning,2,-0.399333762330591,-0.398609450597417,0.916956466336142,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
611ae22733433e89298474e4_418,611ae22733433e89298474e4,The strong wind is...,like a tornado,1,-0.41062570882055,-0.409271361302203,1.56891446120489,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
6135088f9e2f428d1f8a26e0_419,6135088f9e2f428d1f8a26e0,The strong wind is...,a giant,1,0.294033682237822,0.306793713781271,0.231003259733673,,,,,,2.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
615f035b7ba744977e14887d_420,615f035b7ba744977e14887d,The strong wind is...,is a wild beast,1,0.976896566899672,0.985361750438812,0.709914847066948,,,,,,1.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
62897ffcb90faeb89276ae27_423,62897ffcb90faeb89276ae27,The strong wind is...,going to blow the house away,2,0.025092894792308,0.043633649932034,12.0481810161857,,,,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
628dfaf2fdd97303f3087572_424,628dfaf2fdd97303f3087572,The strong wind is...,godly,2,-0.121247373593609,-0.112369414305585,0.916956466336142,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
62a39ad98ce3882e11e54d8f_425,62a39ad98ce3882e11e54d8f,The strong wind is...,a tornado,1,-1.09910265447061,-1.14845457658006,1.56891446120489,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
62bb42e2f21cfdb280cc975f_426,62bb42e2f21cfdb280cc975f,The strong wind is...,muscular,2,-0.291483409455422,-0.251223005060394,0.231003259733673,,,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
62c8d159937c939dd4d139e3_427,62c8d159937c939dd4d139e3,The strong wind is...,like a archery,3,-0.240628186789775,-0.296246728916507,0.709914847066948,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
62fbbda49a3670141771d6a0_428,62fbbda49a3670141771d6a0,The strong wind is...,a tornado,2,-1.26124154810079,-1.27088889220561,12.0481810161857,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
62fd20eea4b9216ae42bacc6_429,62fd20eea4b9216ae42bacc6,The strong wind is...,heavy,1,-1.09910265447061,-1.14845457658006,0.916956466336142,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
6344febaa4f84c624010aa31_430,6344febaa4f84c624010aa31,The strong wind is...,like a hurricane,2,-0.291483409455422,-0.251223005060394,1.56891446120489,,,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
634fde191ed73d0409412077_431,634fde191ed73d0409412077,The strong wind is...,like a tornado,2,-0.424018526664642,-0.421302298512865,0.231003259733673,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
637058f9e7a26c452d1cc49a_432,637058f9e7a26c452d1cc49a,The strong wind is...,a precursor of what may come,1,1.07788846939617,1.01210288313452,0.709914847066948,,,,,,5.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
63756a809455a7613a718c6f_433,63756a809455a7613a718c6f,The strong wind is...,gusty,3,-1.02963845871135,-0.949589558693538,12.0481810161857,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
637e3162e2d6b621d9a15f4b_434,637e3162e2d6b621d9a15f4b,The strong wind is...,blowing,2,-1.4764668254183,-1.42416384841243,0.916956466336142,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
63835373664722d949bab661_435,63835373664722d949bab661,The strong wind is...,rope,3,-0.152459323151151,-0.169711720344408,1.56891446120489,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
63ba386fca1ef3cc33de26d2_436,63ba386fca1ef3cc33de26d2,The strong wind is...,tornados in the fields,2,0.276316115929393,0.28875150919278,0.231003259733673,,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
63e52f8ab3688f45f842114c_438,63e52f8ab3688f45f842114c,The strong wind is...,a torrent,2,-0.291483409455422,-0.251223005060394,0.709914847066948,,,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
63ed2515d3fe6335b2c11094_439,63ed2515d3fe6335b2c11094,The strong wind is...,cold,1,-1.38326850926924,-1.35822982343555,12.0481810161857,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
63f77f182fbf3ac66cbb362a_440,63f77f182fbf3ac66cbb362a,The strong wind is...,invisible,1,-1.4208680900441,-1.41393184830575,0.916956466336142,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
64010e6753b93f44a1639224_441,64010e6753b93f44a1639224,The strong wind is...,hurling,2,0.252431243857419,0.255161421547741,1.56891446120489,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
642b1507e65e40240df1ba0c_442,642b1507e65e40240df1ba0c,The strong wind is...,whirling,2,0.250347673011064,0.237981904844264,0.231003259733673,,,,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
64345bf16b9a2e046128887f_443,64345bf16b9a2e046128887f,The strong wind is...,furious,1,0.276759023142795,0.288260080563585,0.709914847066948,,,,,,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
6460c0fa7b70e40c9a118430_445,6460c0fa7b70e40c9a118430,The strong wind is...,dull,1,-0.155818763136923,-0.1527977102471,12.0481810161857,,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
64691ca0268f0a4606800d33_446,64691ca0268f0a4606800d33,The strong wind is...,howling,1,0.944124254768724,0.963807310383225,0.916956466336142,,,,,,2.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
6471e5728c26053661742775_447,6471e5728c26053661742775,The strong wind is...,the strong wind is like a hurricane ,2,-0.136793053164016,-0.126092302950999,1.56891446120489,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
647237749c689b370ef50bef_448,647237749c689b370ef50bef,The strong wind is...,hurricane,2,-1.26167596649371,-1.26510535276082,0.231003259733673,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
647b45a907f4ee28848a7eb8_449,647b45a907f4ee28848a7eb8,The strong wind is...,a tornado,2,-0.643461777420225,-0.725625313238817,0.709914847066948,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
64985ebefc1327a91c6c6046_450,64985ebefc1327a91c6c6046,The strong wind is...,an iron fist,2,-0.0570802515422519,-0.0418938246366954,12.0481810161857,,,,,,3.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
55b42b7cfdf99b5244217cf4_451,55b42b7cfdf99b5244217cf4,The heavy rain is...,flood,2,-0.131617540711969,-0.139500649694832,0.916956466336142,,,,,,2.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
5715699a30185b0008b40009_452,5715699a30185b0008b40009,The heavy rain is...,like daggers,3,1.27271645355319,1.34484024831605,1.56891446120489,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
5928a8295404290001dbe9bc_453,5928a8295404290001dbe9bc,The heavy rain is...,cats and dogs,2,0.276316115929393,0.28875150919278,0.231003259733673,,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
5a5f94b0eedc32000142dd5f_455,5a5f94b0eedc32000142dd5f,The heavy rain is...,a blanket,2,-0.214088778291541,-0.264601374410053,0.709914847066948,,,,,,3.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
5aaeb037811b2000016f7e9f_456,5aaeb037811b2000016f7e9f,The heavy rain is...,downpour,2,-1.07660896690841,-0.992610484420468,12.0481810161857,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
5b99238d30357200010c9ddc_458,5b99238d30357200010c9ddc,The heavy rain is...,refreshing,2,-0.105634434677919,-0.0944009007036336,0.916956466336142,,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
5bd09264c39f0600019d798c_459,5bd09264c39f0600019d798c,The heavy rain is...,drowning,2,0.280943406362738,0.241560649630466,1.56891446120489,,,,,,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56891446120489
5bebbb9694bff800011dc37c_460,5bebbb9694bff800011dc37c,The heavy rain is...,money,3,-1.033302902942,-0.96551397944715,0.231003259733673,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231003259733673
5cb2fce2ea06560014c59f8c_461,5cb2fce2ea06560014c59f8c,The heavy rain is...,like my tears,1,1.20692760738587,1.16347238280028,0.709914847066948,,,,,,1.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709914847066948
5cbcc928ec9b730018bad2a9_462,5cbcc928ec9b730018bad2a9,The heavy rain is...,the heavy rain is a dumbell,3,0.228335261935189,0.166149212585911,12.0481810161857,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0481810161857
5d1ba5653788ac0019ced548_463,5d1ba5653788ac0019ced548,The heavy rain is...,strong like my ma,2,1.02037595950193,0.967362752760228,0.916956466336142,,,,,,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916956466336142
